id,tx_line_length,voltage,state,region,owner,lon,lat
200045,163740.9160214075,500.0,Oregon,NW,BONNEVILLE POWER ADMINISTRATION,-121.4812906628669,45.533719532834674
200079,183538.31540525676,500.0,Washington,NW,BONNEVILLE POWER ADMINISTRATION,-121.4925196757836,47.2123019071013
200029,6256.2581314787085,500.0,Oregon,NW,BONNEVILLE POWER ADMINISTRATION,-122.6698624804088,44.77469567794308
200110,524355.087552368,500.0,Montana,NW,BONNEVILLE POWER ADMINISTRATION,-112.64155282282042,46.460854065269004
200375,1812.2527211949387,500.0,Oregon,NW,BONNEVILLE POWER ADMINISTRATION,-121.11350881255251,45.59996268280357
200107,128436.56794235346,500.0,Montana,NW,BONNEVILLE POWER ADMINISTRATION,-114.65943639827759,47.55852329081471
200109,375645.13290656323,500.0,Montana,NW,BONNEVILLE POWER ADMINISTRATION,-114.8351268839295,47.22720470510712
200111,524377.6925083214,500.0,Montana,NW,BONNEVILLE POWER ADMINISTRATION,-109.3895830768191,46.14345424126958
200080,183572.18599233727,500.0,Washington,NW,BONNEVILLE POWER ADMINISTRATION,-120.5457658777832,47.1203242277894
200065,57559.015830407276,500.0,Washington,NW,BONNEVILLE POWER ADMINISTRATION,-122.0671055928067,47.34681952384336
200081,7122.129925791816,500.0,Washington,NW,BONNEVILLE POWER ADMINISTRATION,-121.9118106406217,47.35594517003536
200096,125348.79983178305,500.0,Washington,NW,BONNEVILLE POWER ADMINISTRATION,-119.07153062723971,46.641198326775466
200020,35317.0439800693,500.0,Oregon,NW,PORTLAND GENERAL ELECTRIC CO,-121.0202721499875,44.48189671181964
200077,175841.95574441418,500.0,Washington,NW,BONNEVILLE POWER ADMINISTRATION,-121.47788288676858,47.214338683269645
200113,260695.51495566173,500.0,Montana,NW,NORTHWESTERN ENERGY LLC - (MT),-107.74878735723401,46.019917875018606
200056,42641.81795206447,500.0,Washington,NW,BONNEVILLE POWER ADMINISTRATION,-119.8124419331777,46.52283052717129
200073,30851.306221834213,500.0,Washington,NW,BONNEVILLE POWER ADMINISTRATION,-122.0595148079947,47.80707315810852
200041,202425.34273857536,500.0,Oregon,NW,BONNEVILLE POWER ADMINISTRATION,-120.8124333857682,45.469783639844046
200087,107900.32483483976,500.0,Washington,NW,BONNEVILLE POWER ADMINISTRATION,-120.25988448744249,47.52945865717561
200108,375573.2388670366,500.0,Montana,NW,BONNEVILLE POWER ADMINISTRATION,-114.24110714642642,46.86920433498857
200075,208268.35930796847,500.0,Washington,NW,BONNEVILLE POWER ADMINISTRATION,-122.19044930289878,48.38826777280917
200104,198835.59451236762,500.0,Washington,NW,BONNEVILLE POWER ADMINISTRATION,-117.95077438041409,47.73082865198523
200040,201991.79175169973,500.0,Oregon,NW,BONNEVILLE POWER ADMINISTRATION,-120.75112879794291,45.57289238974702
200026,130308.3215696408,500.0,Oregon,NW,PACIFICORP,-123.03403046942051,43.993858046728704
200016,121016.81148672027,500.0,Oregon,NW,BONNEVILLE POWER ADMINISTRATION,-120.950092118222,44.275094458767136
200086,82051.55497521504,500.0,Washington,NW,BONNEVILLE POWER ADMINISTRATION,-120.2627894953409,46.9766483757962
200075,208268.35930796847,500.0,Washington,NW,BONNEVILLE POWER ADMINISTRATION,-122.0476209842755,48.01157286285019
200096,125348.79983178305,500.0,Washington,NW,BONNEVILLE POWER ADMINISTRATION,-118.66530036533541,46.599763804742295
200108,375573.2388670366,500.0,Montana,NW,BONNEVILLE POWER ADMINISTRATION,-113.1516498695762,46.435721943694965
200078,182969.6455958771,500.0,Washington,NW,BONNEVILLE POWER ADMINISTRATION,-121.8840886066993,47.36349141595407
200108,375573.2388670366,500.0,Montana,NW,BONNEVILLE POWER ADMINISTRATION,-114.99871208603778,47.32157828503375
200080,183572.18599233727,500.0,Washington,NW,BONNEVILLE POWER ADMINISTRATION,-120.8952479938328,47.15727711404951
200113,260695.51495566173,500.0,Montana,NW,NORTHWESTERN ENERGY LLC - (MT),-107.2160728255971,45.958079991987745
200076,291097.35857738234,500.0,Washington,NW,BONNEVILLE POWER ADMINISTRATION,-119.9121227870958,47.78193992613183
200101,47209.61847655579,500.0,Washington,NW,BONNEVILLE POWER ADMINISTRATION,-117.79741105582158,46.601790288210076
200104,198835.59451236762,500.0,Washington,NW,BONNEVILLE POWER ADMINISTRATION,-118.83243965035558,47.875957050822585
200080,183572.18599233727,500.0,Washington,NW,BONNEVILLE POWER ADMINISTRATION,-120.83509377867891,47.155197574703855
200063,163676.13617327384,500.0,Washington,NW,BONNEVILLE POWER ADMINISTRATION,-122.70769754657721,46.82785470228952
200111,524377.6925083214,500.0,Montana,NW,BONNEVILLE POWER ADMINISTRATION,-111.61617260156191,46.20984627871843
200079,183538.31540525676,500.0,Washington,NW,BONNEVILLE POWER ADMINISTRATION,-121.9275868617263,47.34396282212911
200101,47209.61847655579,500.0,Washington,NW,BONNEVILLE POWER ADMINISTRATION,-117.46158260625191,46.66074149326071
200075,208268.35930796847,500.0,Washington,NW,BONNEVILLE POWER ADMINISTRATION,-122.33911791234051,48.75085464683665
200108,375573.2388670366,500.0,Montana,NW,BONNEVILLE POWER ADMINISTRATION,-113.42252595142959,46.565108678248826
200082,145032.38758701505,500.0,Washington,NW,BONNEVILLE POWER ADMINISTRATION,-120.0792790664445,46.85933109810292
200077,175841.95574441418,500.0,Washington,NW,BONNEVILLE POWER ADMINISTRATION,-121.26712488623501,47.268280479258145
200080,183572.18599233727,500.0,Washington,NW,BONNEVILLE POWER ADMINISTRATION,-121.33174339597441,47.28603426512845
200083,91354.05551047537,500.0,Washington,NW,BONNEVILLE POWER ADMINISTRATION,-120.4128240937835,47.18231146312978
312950,72652.63645357508,500.0,California,SW,PACIFIC GAS & ELECTRIC COMPANY,-121.5814879995643,37.66237200030898
311014,129566.97349525295,500.0,California,SW,NOT AVAILABLE,-121.56233382642891,37.748625197177745
300757,92311.4203541734,500.0,California,SW,AZUSA LIGHT & POWER,-117.6925279997027,34.52102700025655
306952,61595.99251212758,500.0,California,SW,AZUSA LIGHT & POWER,-117.436081000201,34.21277599982638
310576,68610.54617232263,500.0,Arizona,SW,NOT AVAILABLE,-112.6450169996438,33.43568099987274
311072,221912.13001340255,500.0,California,SW,NOT AVAILABLE,-119.4535379998657,35.39790600028685
308761,87705.24555765554,500.0,Arizona,SW,ARIZONA PUBLIC SERVICE COMPANY,-112.8524259999498,33.382775000041754
303737,155643.11385139017,500.0,California,SW,NOT AVAILABLE,-115.3084107340852,33.69405819930461
305860,151786.26240461026,500.0,California,SW,LADWP,-118.1891849328778,34.55797599309093
301040,61158.78724348228,500.0,California,SW,AZUSA LIGHT & POWER,-115.1023095541704,33.60198317113719
312950,72652.63645357508,500.0,California,SW,PACIFIC GAS & ELECTRIC COMPANY,-121.678931000091,37.36533700007672
306614,59588.163111859416,500.0,Texas,SW,ENTERGY TEXAS INC.,-93.74017123001909,30.26581535014401
300929,174184.25103151464,500.0,California,SW,PACIFIC GAS & ELECTRIC COMPANY,-121.7619979997162,39.20993799979921
304264,134356.6504566425,500.0,California,SW,NOT AVAILABLE,-118.1300334558716,34.45244401976825
302852,34265.294042837006,500.0,California,SW,AZUSA LIGHT & POWER,-118.1595000001095,34.5358379999366
305860,151786.26240461026,500.0,California,SW,LADWP,-118.1191442774235,34.50607572594807
310543,14045.646145344064,500.0,California,SW,AZUSA LIGHT & POWER,-117.32886894492701,34.5639511092732
312950,72652.63645357508,500.0,California,SW,PACIFIC GAS & ELECTRIC COMPANY,-121.65644999984421,37.41818099993005
309614,152121.91484692626,500.0,California,SW,NOT AVAILABLE,-118.3324580002117,34.512991999976336
309870,415007.4055867074,500.0,Nevada,SW,NOT AVAILABLE,-114.98028016018739,39.26731975373777
306426,53118.45751744915,500.0,Nevada,SW,NEVADA POWER COMPANY,-114.92160950014879,36.38187906385485
303804,2185.1674919408983,500.0,Arizona,SW,ARIZONA PUBLIC SERVICE COMPANY,-111.2851767190131,32.54346462322147
302324,90069.89536124979,500.0,Arizona,SW,NOT AVAILABLE,-111.4388034323418,32.968703723370716
303431,167884.44867185922,500.0,California,SW,NOT AVAILABLE,-118.31262800023359,34.52644999964715
304311,188435.30823074977,500.0,California,SW,PACIFIC GAS & ELECTRIC COMPANY,-121.93311999968451,40.80041200005744
311608,87291.29631792624,500.0,Arizona,SW,ARIZONA PUBLIC SERVICE COMPANY,-112.67848000035879,33.53002099978603
311014,129566.97349525295,500.0,California,SW,NOT AVAILABLE,-121.1377489997899,37.30632999984237
300929,174184.25103151464,500.0,California,SW,PACIFIC GAS & ELECTRIC COMPANY,-121.841981000326,39.01872799978964
305988,290018.30339572584,500.0,California,SW,PACIFIC GAS & ELECTRIC COMPANY,-119.87819561609379,35.90869448784138
311014,129566.97349525295,500.0,California,SW,NOT AVAILABLE,-121.1334780001958,37.292957999820025
309614,152121.91484692626,500.0,California,SW,NOT AVAILABLE,-118.0996839997618,34.50069899988248
302249,154045.22378331097,500.0,California,SW,LADWP,-118.5036049068696,34.43049444532451
309454,119315.849374045,500.0,Arizona,SW,NOT AVAILABLE,-112.88212600016041,33.36368200032803
313021,351843.8916592481,500.0,Arizona,SW,NOT AVAILABLE,-110.78458399977859,34.00651399982142
312503,154021.00539582316,500.0,California,SW,NOT AVAILABLE,-118.4783039997245,34.28059200027933
312810,81200.18085017,500.0,California,SW,NOT AVAILABLE,-116.79395899990591,33.904137999686476
311338,117079.88796626445,500.0,Nevada,SW,NEVADA POWER COMPANY,-114.94026310775341,35.468731442786456
300929,174184.25103151464,500.0,California,SW,PACIFIC GAS & ELECTRIC COMPANY,-121.848056000267,38.95240800030484
310543,14045.646145344064,500.0,California,SW,AZUSA LIGHT & POWER,-117.37766143006408,34.545481116838424
305988,290018.30339572584,500.0,California,SW,PACIFIC GAS & ELECTRIC COMPANY,-120.6082639996343,36.587778000301036
300570,152121.91484692626,500.0,California,SW,NOT AVAILABLE,-118.3324580002117,34.512991999976336
304311,188435.30823074977,500.0,California,SW,PACIFIC GAS & ELECTRIC COMPANY,-121.65087000037079,39.562333000012174
305569,152516.0537194488,500.0,Arizona,SW,ARIZONA PUBLIC SERVICE COMPANY,-112.22153782933809,33.862346370825236
313021,351843.8916592481,500.0,Arizona,SW,NOT AVAILABLE,-110.9396450001209,33.52694300011032
310543,14045.646145344064,500.0,California,SW,AZUSA LIGHT & POWER,-117.4271903477829,34.54546470612836
310570,170848.902577473,500.0,California,SW,SAN DIEGO GAS & ELECTRIC,-116.6176509997512,32.65724000017283
309249,101433.58894129422,500.0,Arizona,SW,NOT AVAILABLE,-112.25415499973771,33.39869600019011
312319,167137.52383812953,500.0,California,SW,PACIFIC GAS & ELECTRIC COMPANY,-120.1722330004435,36.14586499983199
300443,53402.98349678922,500.0,Nevada,SW,NOT AVAILABLE,-114.9175640001489,36.61894099964928
309085,10373.467253427847,500.0,Nevada,SW,NEVADA POWER COMPANY,-114.9121892953623,36.426211432339784
302392,152688.37903461352,500.0,Arizona,SW,NAVAJO TRIBAL UTILITY AUTHORITY,-111.4044929996154,35.995161999829115
300148,400772.1525477979,500.0,Arizona,SW,NOT AVAILABLE,-110.941436000049,33.555145999806946
304350,166912.67292578347,500.0,California,SW,PACIFIC GAS & ELECTRIC COMPANY,-119.4667740000441,35.39071999998887
304240,6500.333464265239,500.0,Arizona,SW,ARIZONA PUBLIC SERVICE COMPANY,-112.84648499990308,33.37835699980982
305988,290018.30339572584,500.0,California,SW,PACIFIC GAS & ELECTRIC COMPANY,-120.7465849997599,36.76310399967046
311014,129566.97349525295,500.0,California,SW,NOT AVAILABLE,-121.0696670004384,37.091719999826104
310570,170848.902577473,500.0,California,SW,SAN DIEGO GAS & ELECTRIC,-116.4189840004468,32.74411999981712
310570,170848.902577473,500.0,California,SW,SAN DIEGO GAS & ELECTRIC,-116.25962800022091,32.681055999868605
312340,102101.24271034883,500.0,California,SW,SAN DIEGO GAS & ELECTRIC,-116.5743450003647,32.58605499968312
310570,170848.902577473,500.0,California,SW,SAN DIEGO GAS & ELECTRIC,-116.6992797463009,32.719066906351074
311813,162599.72980479494,500.0,California,SW,PACIFIC GAS & ELECTRIC COMPANY,-120.86260499956379,36.85026399994479
305093,116485.42554421295,500.0,California,SW,NOT AVAILABLE,-121.13486099969481,37.29610599992965
300929,174184.25103151464,500.0,California,SW,PACIFIC GAS & ELECTRIC COMPANY,-121.9315430000167,38.46931800029952
306003,423940.0661886997,500.0,Arizona,SW,NOT AVAILABLE,-110.8874970001738,33.674862000238306
308243,52728.296676614205,500.0,Arizona,SW,ARIZONA PUBLIC SERVICE COMPANY,-112.1331479999391,33.76795099970957
306003,423940.0661886997,500.0,Arizona,SW,NOT AVAILABLE,-111.1452790003923,33.03678799969891
312319,167137.52383812953,500.0,California,SW,PACIFIC GAS & ELECTRIC COMPANY,-120.9192139999741,36.89732700026897
304823,145542.00211534253,500.0,California,SW,NOT AVAILABLE,-118.67986300022041,35.05458499991321
308398,78324.45257749205,500.0,California,SW,AZUSA LIGHT & POWER,-117.57821900035931,33.75800400014707
311014,129566.97349525295,500.0,California,SW,NOT AVAILABLE,-121.5108150002186,37.68200399992767
304302,13286.273545069529,500.0,California,SW,AZUSA LIGHT & POWER,-117.3221608707642,34.56351104603617
305988,290018.30339572584,500.0,California,SW,PACIFIC GAS & ELECTRIC COMPANY,-120.5734569997784,36.56343600007062
310731,86563.79431511226,500.0,Arizona,SW,ARIZONA PUBLIC SERVICE COMPANY,-112.0842780000744,34.313276999836475
303431,167884.44867185922,500.0,California,SW,NOT AVAILABLE,-117.33900599992029,34.56333099992529
305988,290018.30339572584,500.0,California,SW,PACIFIC GAS & ELECTRIC COMPANY,-120.9576639997855,36.96080399979102
312406,165600.0829232852,500.0,California,SW,PACIFIC GAS & ELECTRIC COMPANY,-120.39393670860929,35.16230691367325
305860,151786.26240461026,500.0,California,SW,LADWP,-118.4574149740613,34.462847853659355
302249,154045.22378331097,500.0,California,SW,LADWP,-118.1410403208085,34.51594810992267
305988,290018.30339572584,500.0,California,SW,PACIFIC GAS & ELECTRIC COMPANY,-120.9361159996742,36.935493999932135
300757,92311.4203541734,500.0,California,SW,AZUSA LIGHT & POWER,-117.36874397640949,34.36669146969118
311072,221912.13001340255,500.0,California,SW,NOT AVAILABLE,-118.55783100022471,34.60441299971163
300570,152121.91484692626,500.0,California,SW,NOT AVAILABLE,-118.49265999963622,34.30283999987555
305093,116485.42554421295,500.0,California,SW,NOT AVAILABLE,-121.0813469999671,37.13883600021915
307267,16557.329350354714,500.0,Arizona,SW,ARIZONA PUBLIC SERVICE COMPANY,-112.3219390000617,33.71208900001394
304798,59920.2762939489,500.0,California,SW,AZUSA LIGHT & POWER,-117.40961499969191,34.34052700033668
302249,154045.22378331097,500.0,California,SW,LADWP,-118.157713369587,34.53165612787458
302249,154045.22378331097,500.0,California,SW,LADWP,-117.71715751229272,34.508750687025625
312982,96253.71505784748,500.0,Nevada,SW,NEVADA POWER COMPANY,-114.9395380002325,36.09207499986665
311813,162599.72980479494,500.0,California,SW,PACIFIC GAS & ELECTRIC COMPANY,-120.3712909995602,36.3831730003306
300929,174184.25103151464,500.0,California,SW,PACIFIC GAS & ELECTRIC COMPANY,-121.95318999986219,38.69794799969996
310543,14045.646145344064,500.0,California,SW,AZUSA LIGHT & POWER,-117.41183928672591,34.54551823570832
300929,174184.25103151464,500.0,California,SW,PACIFIC GAS & ELECTRIC COMPANY,-121.7547129996302,39.24850100008466
308396,38239.41820043385,500.0,California,SW,NOT AVAILABLE,-117.73601499973749,33.9135249996759
305988,290018.30339572584,500.0,California,SW,PACIFIC GAS & ELECTRIC COMPANY,-120.5433480002122,36.54447699976326
312323,104634.0835752972,500.0,Arizona,SW,NOT AVAILABLE,-111.50374100031391,35.780671000163345
300929,174184.25103151464,500.0,California,SW,PACIFIC GAS & ELECTRIC COMPANY,-121.7520480000161,39.35627300025649
311014,129566.97349525295,500.0,California,SW,NOT AVAILABLE,-121.29105099999121,37.551236000280426
305860,151786.26240461026,500.0,California,SW,LADWP,-118.1114318202978,34.5039659322709
300929,174184.25103151464,500.0,California,SW,PACIFIC GAS & ELECTRIC COMPANY,-121.75427800033529,39.25244499997051
300780,157070.15182306228,500.0,California,SW,PACIFIC GAS & ELECTRIC COMPANY,-120.2375559995713,35.939804000113725
303737,155643.11385139017,500.0,California,SW,NOT AVAILABLE,-116.1457193808979,33.733377271351145
303842,17939.214348406662,500.0,California,SW,PACIFIC GAS & ELECTRIC COMPANY,-121.5797387569239,37.79219218423346
311014,129566.97349525295,500.0,California,SW,NOT AVAILABLE,-121.13905799966909,37.310196999992094
308243,52728.296676614205,500.0,Arizona,SW,ARIZONA PUBLIC SERVICE COMPANY,-112.12183559641451,33.709650990250076
312982,96253.71505784748,500.0,Nevada,SW,NEVADA POWER COMPANY,-114.94425900008851,35.92642699963921
303737,155643.11385139017,500.0,California,SW,NOT AVAILABLE,-116.0994529996623,33.71531699964581
304769,123560.58994629467,500.0,Arizona,SW,NOT AVAILABLE,-114.2748329995834,32.76377800023047
309249,101433.58894129422,500.0,Arizona,SW,NOT AVAILABLE,-112.4513950000605,33.312524999994004
306003,423940.0661886997,500.0,Arizona,SW,NOT AVAILABLE,-110.9307790001692,33.492862999757016
312503,154021.00539582316,500.0,California,SW,NOT AVAILABLE,-118.49164899968291,34.315091999832184
311014,129566.97349525295,500.0,California,SW,NOT AVAILABLE,-121.37850100026189,37.60291699973406
300929,174184.25103151464,500.0,California,SW,PACIFIC GAS & ELECTRIC COMPANY,-121.92076060969629,38.40101425793699
302324,90069.89536124979,500.0,Arizona,SW,NOT AVAILABLE,-111.5950720001913,33.35705599982923
309870,415007.4055867074,500.0,Nevada,SW,NOT AVAILABLE,-114.9775989998814,37.235501999655035
309454,119315.849374045,500.0,Arizona,SW,NOT AVAILABLE,-113.031279000068,33.515730999829515
308964,71697.85446080571,500.0,California,SW,AZUSA LIGHT & POWER,-118.11806607091049,34.48629957475279
311014,129566.97349525295,500.0,California,SW,NOT AVAILABLE,-121.58099831802151,37.789675658155325
308400,188411.48334692387,500.0,California,SW,PACIFIC GAS & ELECTRIC COMPANY,-121.94167000016711,40.72753199969056
306952,61595.99251212758,500.0,California,SW,AZUSA LIGHT & POWER,-117.5640339246933,34.01118567793757
304886,155556.7495116524,500.0,California,SW,NOT AVAILABLE,-115.3765470752232,33.69409151205529
312319,167137.52383812953,500.0,California,SW,PACIFIC GAS & ELECTRIC COMPANY,-120.98764799967822,36.97227999977883
305860,151786.26240461026,500.0,California,SW,LADWP,-118.3691975268737,34.49645713093543
311072,221912.13001340255,500.0,California,SW,NOT AVAILABLE,-118.63410400003359,34.61257200027912
305988,290018.30339572584,500.0,California,SW,PACIFIC GAS & ELECTRIC COMPANY,-120.9819319997624,36.99201599975471
305860,151786.26240461026,500.0,California,SW,LADWP,-117.9860595148682,34.51039773831307
312982,96253.71505784748,500.0,Nevada,SW,NEVADA POWER COMPANY,-114.9117000000951,35.99435300021595
303376,31960.125986612402,500.0,California,SW,AZUSA LIGHT & POWER,-118.3222259995811,35.00102899975486
305988,290018.30339572584,500.0,California,SW,PACIFIC GAS & ELECTRIC COMPANY,-120.77308499970579,36.77918199997693
304573,92284.83017335553,500.0,California,SW,AZUSA LIGHT & POWER,-117.36874397640949,34.36669146969118
304886,155556.7495116524,500.0,California,SW,NOT AVAILABLE,-116.2197304982798,33.7653016410056
304311,188435.30823074977,500.0,California,SW,PACIFIC GAS & ELECTRIC COMPANY,-121.7806540004327,39.807608999695894
312319,167137.52383812953,500.0,California,SW,PACIFIC GAS & ELECTRIC COMPANY,-120.44371700009751,36.44189799990357
302249,154045.22378331097,500.0,California,SW,LADWP,-117.63429923532541,34.52159710765042
312503,154021.00539582316,500.0,California,SW,NOT AVAILABLE,-118.4143830003623,34.48081200006175
311813,162599.72980479494,500.0,California,SW,PACIFIC GAS & ELECTRIC COMPANY,-120.675761999728,36.665594000104406
308398,78324.45257749205,500.0,California,SW,AZUSA LIGHT & POWER,-117.34871399977101,33.741095999713
302324,90069.89536124979,500.0,Arizona,SW,NOT AVAILABLE,-111.512804669154,33.270038665301534
312319,167137.52383812953,500.0,California,SW,PACIFIC GAS & ELECTRIC COMPANY,-120.36860699967959,36.36539399980563
311014,129566.97349525295,500.0,California,SW,NOT AVAILABLE,-121.25684900020781,37.52335099999327
306952,61595.99251212758,500.0,California,SW,AZUSA LIGHT & POWER,-117.433556000329,34.19869599984461
306426,53118.45751744915,500.0,Nevada,SW,NEVADA POWER COMPANY,-115.050161849769,36.30688430877299
306611,99250.11094441537,500.0,Arizona,SW,NOT AVAILABLE,-112.6430469996157,33.228917000128604
305988,290018.30339572584,500.0,California,SW,PACIFIC GAS & ELECTRIC COMPANY,-120.3832239997072,36.393442999972464
308311,91174.74534129523,500.0,Arizona,SW,ARIZONA PUBLIC SERVICE COMPANY,-113.251566000352,33.06495100033081
306708,34323.10236547089,500.0,California,SW,AZUSA LIGHT & POWER,-118.1216169998375,34.50093700023801
311608,87291.29631792624,500.0,Arizona,SW,ARIZONA PUBLIC SERVICE COMPANY,-112.78883699995029,33.40676699981646
306009,476.3921029255432,500.0,Arizona,SW,ARIZONA PUBLIC SERVICE COMPANY,-112.3221807600608,33.706596099025866
311813,162599.72980479494,500.0,California,SW,PACIFIC GAS & ELECTRIC COMPANY,-120.3150000000655,36.33207100024424
305860,151786.26240461026,500.0,California,SW,LADWP,-118.48640241801209,34.39432289875616
311014,129566.97349525295,500.0,California,SW,NOT AVAILABLE,-121.26599499964371,37.530834999676095
